anio mes dia dia_semana hora_inicio hora_fin actividad_base modalidad centro plazas ocupadas libres tipo_actividad
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Cerro_Almodovar 25 25 0 uso_libre
2026 1 31 sabado 10:30 12:00 sala_multitrabajo_musculacion ninguna El_Quijote 30 9 21 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_musculacion ninguna Entrevias 30 30 0 uso_libre
2026 1 31 sabado 10:30 11:15 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 15 0 15 barca_de_recreo
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Fernando_Martin 50 38 12 uso_libre
2026 1 31 sabado 10:30 11:30 nado_libre ninguna Francisco_Fernandez_Ochoa 60 41 19 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Fuente_del_Berro 13 0 13 uso_libre
2026 1 31 sabado 10:30 11:30 nado_libre ninguna Gallur 10 5 5 uso_libre
2026 1 31 sabado 10:30 11:30 nado_libre ninguna Gallur 50 25 25 uso_libre
2026 1 31 sabado 10:30 11:30 nado_libre bordillo Gallur 10 3 7 uso_libre
2026 1 31 sabado 10:30 11:30 nado_libre central Gallur 10 0 10 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Gimnasio_Moscardo 14 14 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Hortaleza 30 29 1 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Hortaleza 5 3 2 uso_libre
2026 1 31 sabado 10:30 11:30 nado_libre ninguna Jose_Maria_Cagigal 8 8 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Jose_Maria_Cagigal 25 25 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna La_Elipa 25 25 0 uso_libre
2026 1 31 sabado 10:30 11:00 uso_sala_multitrabajo ninguna La_Maso 12 10 2 uso_libre
2026 1 31 sabado 10:30 11:15 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 0 11 barca_de_recreo
2026 1 31 sabado 10:30 10:35 prueba_de_nivel_padel ninguna Las_Cruces 2 0 2 prueba_de_nivel
2026 1 31 sabado 10:30 10:35 prueba_de_nivel_tenis ninguna Las_Cruces 1 1 0 prueba_de_nivel
2026 1 31 sabado 10:30 12:00 uso_sala_musculacion ninguna Orcasur 25 17 8 uso_libre
2026 1 31 sabado 10:30 11:15 fitness_acuatico ninguna Palomeras 15 9 6 actividad_dirigida
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Palomeras 30 30 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Playa_Victoria 30 30 0 uso_libre
2026 1 31 sabado 10:30 11:30 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 31 sabado 10:30 11:30 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Pradillo 40 40 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Pradillo 2 0 2 uso_libre
2026 1 31 sabado 10:30 11:30 nado_libre ninguna San_Blas 12 12 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna San_Cristobal 88 58 30 uso_libre
2026 1 31 sabado 10:30 11:30 fitness ninguna Torrespana 12 12 0 actividad_dirigida
2026 1 31 sabado 10:30 11:30 pilates_mesd ninguna Torrespana 12 9 3 actividad_dirigida
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Triangulo_de_Oro 80 76 4 uso_libre
2026 1 31 sabado 10:30 12:00 uso_sala_multitrabajo ninguna Vicente_del_Bosque 25 25 0 uso_libre
2026 1 31 sabado 10:35 12:05 uso_sala_musculacion ninguna Alfredo_Goyeneche 50 34 16 uso_libre
2026 1 31 sabado 10:45 12:15 uso_sala_multitrabajo ninguna Antonio_Diaz_Miguel 80 68 12 uso_libre
2026 1 31 sabado 10:45 12:15 uso_sala_musculacion ninguna Blanca_Fernandez_Ochoa 35 35 0 uso_libre
2026 1 31 sabado 10:45 11:30 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 15 0 15 barca_de_recreo
2026 1 31 sabado 10:45 11:45 nado_libre ninguna La_Almudena 10 10 0 uso_libre
2026 1 31 sabado 10:45 11:00 pruebas_de_nivel_natacion ninguna La_Almudena 3 0 3 prueba_de_nivel
2026 1 31 sabado 10:45 12:15 uso_sala_musculacion ninguna Las_Cruces 90 90 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Alfredo_Goyeneche 30 25 5 uso_libre
2026 1 31 sabado 11:00 12:00 uso_de vaso_ensenanza Alfredo_Goyeneche 7 6 1 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Aluche 10 9 1 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Aluche 20 14 6 uso_libre
2026 1 31 sabado 11:00 12:30 piraguismo_por_madrid ninguna Barajas 12 10 2 actividad_dirigida
2026 1 31 sabado 11:00 12:30 uso_sala_musculacion ninguna Barajas 35 35 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Blanca_Fernandez_Ochoa 20 13 7 uso_libre
2026 1 31 sabado 11:00 12:00 cubo_gym_cross_training_funcional ninguna Cubo_Gym_Chamartin 20 5 15 actividad_dirigida
2026 1 31 sabado 11:00 12:00 cubo_gym_cross_training_funcional ninguna Cubo_Gym_Las_Tablas 20 11 9 actividad_dirigida
2026 1 31 sabado 11:00 12:00 cubo_gym_cross_training_funcional ninguna Cubo_Gym_Madrid_Rio 20 20 0 actividad_dirigida
2026 1 31 sabado 11:00 12:00 cubo_gym_cross_training_funcional ninguna Cubo_Gym_Retiro 20 0 20 actividad_dirigida
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 7 3 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 5 5 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 1 9 uso_libre
2026 1 31 sabado 11:00 11:30 matronatacion_1_2_anos ninguna El_Espinillo 6 6 0 actividad_dirigida
2026 1 31 sabado 11:00 12:00 nado_libre ninguna El_Espinillo 35 23 12 uso_libre
2026 1 31 sabado 11:00 11:45 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 15 0 15 barca_de_recreo
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Faustina_Valladolid 12 2 10 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Faustina_Valladolid 36 18 18 uso_libre
2026 1 31 sabado 11:00 12:00 uso_de vaso_ensenanza Faustina_Valladolid 10 9 1 uso_libre
2026 1 31 sabado 11:00 12:00 boulder ninguna Felix_Rubio 6 0 6 actividad_dirigida
2026 1 31 sabado 11:00 13:00 rocodromo ninguna Felix_Rubio 4 0 4 actividad_dirigida
2026 1 31 sabado 11:00 12:00 ciclo_sala_virtual ninguna Francisco_Fernandez_Ochoa 36 10 26 actividad_dirigida
2026 1 31 sabado 11:00 12:30 uso_sala_musculacion ninguna Francisco_Fernandez_Ochoa 130 96 34 uso_libre
2026 1 31 sabado 11:00 11:45 ciclo_sala ninguna Fuente_del_Berro 14 0 14 actividad_dirigida
2026 1 31 sabado 11:00 12:30 uso_sala_multitrabajo ninguna Fuente_del_Berro 13 0 13 uso_libre
2026 1 31 sabado 11:00 12:30 sala_musculacion ninguna Gallur 10 9 1 uso_libre
2026 1 31 sabado 11:00 12:30 uso_sala_musculacion ninguna Gallur 20 20 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre bordillo Gimnasio_Moscardo 10 10 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre central Gimnasio_Moscardo 20 20 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Hortaleza 15 15 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Jose_Maria_Cagigal 8 6 2 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre calles_lateral Jose_Maria_Cagigal 8 2 6 uso_libre
2026 1 31 sabado 11:00 13:00 autoproteccion_para_las_mujeres ninguna Juan_de_Dios_Roman 15 6 9 actividad_dirigida
2026 1 31 sabado 11:00 11:45 carrera_acuatica ninguna La_Almudena 15 14 1 actividad_dirigida
2026 1 31 sabado 11:00 12:00 fitness_gap ninguna La_Almudena 10 8 2 actividad_dirigida
2026 1 31 sabado 11:00 12:00 calistenia ninguna La_Maso 20 0 20 actividad_dirigida
2026 1 31 sabado 11:00 12:00 nado_libre ninguna La_Maso 20 20 0 uso_libre
2026 1 31 sabado 11:00 11:30 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 31 sabado 11:00 12:00 uso_de vaso_ensenanza La_Maso 16 16 0 uso_libre
2026 1 31 sabado 11:00 11:45 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 0 11 barca_de_recreo
2026 1 31 sabado 11:00 11:45 ciclo_sala ninguna Las_Cruces 20 20 0 actividad_dirigida
2026 1 31 sabado 11:00 12:30 uso_musculacion_los_caprichos ninguna Los_Caprichos 5 1 4 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Luis_Aragones 64 11 53 uso_libre
2026 1 31 sabado 11:00 12:00 uso_de vaso_ensenanza Luis_Aragones 12 2 10 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Margot_Moles 10 0 10 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Margot_Moles 50 15 35 uso_libre
2026 1 31 sabado 11:00 12:00 uso_de vaso_ensenanza Margot_Moles 10 10 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Marques_de_Samaranch 24 24 0 uso_libre
2026 1 31 sabado 11:00 12:00 uso_de vaso_ensenanza Marques_de_Samaranch 12 12 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Moratalaz 10 10 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Moratalaz 30 14 16 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Orcasitas 60 16 44 uso_libre
2026 1 31 sabado 11:00 12:00 uso_pista_atletismo ninguna Orcasitas 75 18 57 uso_libre
2026 1 31 sabado 11:00 13:00 autoproteccion_para_las_mujeres ninguna Palomeras 12 6 6 actividad_dirigida
2026 1 31 sabado 11:00 12:00 nado_libre bordillo Palomeras 8 8 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre calles_central Palomeras 30 14 16 uso_libre
2026 1 31 sabado 11:00 12:00 uso_pista_atletismo ninguna Palomeras 50 8 42 uso_libre
2026 1 31 sabado 11:00 12:00 uso vaso_ensenanza Palomeras 10 9 1 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Plata_y_Castanar 15 14 1 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Plata_y_Castanar 15 2 13 uso_libre
2026 1 31 sabado 11:00 13:00 parkour_por_madrid ninguna Plata_y_Castanar 10 1 9 actividad_dirigida
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Playa_Victoria 10 10 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Playa_Victoria 40 15 25 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Pueblo_Nuevo 40 0 40 uso_libre
2026 1 31 sabado 11:00 12:30 uso_sala_multitrabajo ninguna Pueblo_Nuevo 15 0 15 uso_libre
2026 1 31 sabado 11:00 12:00 uso vaso_ensenanza Pueblo_Nuevo 20 0 20 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna San_Blas 12 8 4 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna San_Blas 12 5 7 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna San_Blas 12 3 9 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna San_Blas 12 0 12 uso_libre
2026 1 31 sabado 11:00 11:45 uso_sauna ninguna San_Cristobal 6 3 3 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre ninguna San_Juan_Bautista 80 22 58 uso_libre
2026 1 31 sabado 11:00 12:30 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre calles_central Triangulo_de_Oro 40 9 31 uso_libre
2026 1 31 sabado 11:00 12:00 nado_libre calles_bordillo Triangulo_de_Oro 20 8 12 uso_libre
2026 1 31 sabado 11:00 13:00 autoproteccion_para_las_mujeres ninguna Vicente_del_Bosque 20 8 12 actividad_dirigida
2026 1 31 sabado 11:00 12:00 nado_libre ninguna Wilfred_Agbonavbare 60 13 47 uso_libre
2026 1 31 sabado 11:15 12:00 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 15 0 15 barca_de_recreo
2026 1 31 sabado 11:15 12:15 nado_libre ninguna Juan_de_Dios_Roman 5 5 0 uso_libre
2026 1 31 sabado 11:15 12:15 nado_libre ninguna Juan_de_Dios_Roman 24 13 11 uso_libre
2026 1 31 sabado 11:15 12:45 uso_sala_musculacion ninguna La_Fundi 30 30 0 uso_libre
2026 1 31 sabado 11:15 12:15 nado_libre ninguna Las_Cruces 40 25 15 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna Aluche 45 45 0 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre calles_central Barajas 16 16 0 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre calles_intermedia Centro_Integrado_Arganzuela 10 10 0 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre calles_intermedia Centro_Integrado_Arganzuela 10 9 1 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre calles_intermedia Centro_Integrado_Arganzuela 10 9 1 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre calles_intermedia Centro_Integrado_Arganzuela 10 8 2 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre calles_lateral Centro_Integrado_Arganzuela 8 6 2 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_musculacion ninguna Daoiz_y_Velarde 3 1 2 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna Daoiz_y_Velarde 35 35 0 uso_libre
2026 1 31 sabado 11:30 12:15 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 15 0 15 barca_de_recreo
2026 1 31 sabado 11:30 13:30 uso_rocodromo ninguna Eva_Duarte 4 0 4 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna Faustina_Valladolid 35 35 0 uso_libre
2026 1 31 sabado 11:30 13:00 sala_de_musculacion ninguna Felix_Rubio 12 12 0 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna Fuente_del_Berro 13 0 13 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre ninguna Gallur 40 22 18 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre central Gallur 10 4 6 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre ninguna Jose_Maria_Cagigal 8 5 3 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna La_Chopera 20 0 20 uso_libre
2026 1 31 sabado 11:30 12:00 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 31 sabado 11:30 12:15 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 1 10 barca_de_recreo
2026 1 31 sabado 11:30 11:35 prueba_de_nivel_padel ninguna Las_Cruces 2 0 2 prueba_de_nivel
2026 1 31 sabado 11:30 11:35 prueba_de_nivel_tenis ninguna Las_Cruces 1 0 1 prueba_de_nivel
2026 1 31 sabado 11:30 13:00 sala_multitrabajo ninguna Luis_Aragones 35 35 0 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_musculacion ninguna Marques_de_Samaranch 30 30 0 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna Moratalaz 20 20 0 uso_libre
2026 1 31 sabado 11:30 12:30 fitness ninguna Palomeras 20 9 11 actividad_dirigida
2026 1 31 sabado 11:30 12:30 nado_libre ninguna Pradillo 6 1 5 uso_libre
2026 1 31 sabado 11:30 12:30 nado_libre ninguna Pradillo 24 24 0 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna San_Juan_Bautista 18 18 0 uso_libre
2026 1 31 sabado 11:30 13:00 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 31 sabado 11:45 12:30 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 15 0 15 barca_de_recreo
2026 1 31 sabado 11:45 12:45 nado_libre ninguna Francisco_Fernandez_Ochoa 60 28 32 uso_libre
2026 1 31 sabado 11:45 13:15 uso_sala_musculacion ninguna Gallur 10 10 0 uso_libre
2026 1 31 sabado 11:45 12:45 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 31 sabado 11:45 12:45 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 31 sabado 11:45 13:15 uso_sala_musculacion ninguna Wilfred_Agbonavbare 25 25 0 uso_libre
2026 1 31 sabado 11:50 12:20 estiramientos_relajacion ninguna Antonio_Diaz_Miguel 18 7 11 actividad_dirigida
2026 1 31 sabado 11:50 12:50 fitness ninguna Antonio_Diaz_Miguel 23 19 4 actividad_dirigida
2026 1 31 sabado 11:55 12:55 ciclo_sala ninguna Antonio_Diaz_Miguel 25 25 0 actividad_dirigida
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Alfredo_Goyeneche 30 28 2 uso_libre
2026 1 31 sabado 12:00 12:30 prueba_de_nivel_natacion ninguna Alfredo_Goyeneche 3 0 3 prueba_de_nivel
2026 1 31 sabado 12:00 13:00 uso_de vaso_ensenanza Alfredo_Goyeneche 7 4 3 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Aluche 10 5 5 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Aluche 20 11 9 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Antonio_Diaz_Miguel 50 13 37 uso_libre
2026 1 31 sabado 12:00 13:30 calistenia ninguna Barajas 15 0 15 actividad_dirigida
2026 1 31 sabado 12:00 13:30 uso_sala_musculacion ninguna Barajas 35 35 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Blanca_Fernandez_Ochoa 20 14 6 uso_libre
2026 1 31 sabado 12:00 12:30 matronatacion ninguna Centro_Integrado_Arganzuela 6 6 0 actividad_dirigida
2026 1 31 sabado 12:00 13:30 uso_libre_sala_de_musculacion_90 ninguna Centro_Integrado_Arganzuela 31 31 0 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Cerro_Almodovar 25 25 0 uso_libre
2026 1 31 sabado 12:00 14:00 uso_circuito_bmx ninguna Circuito_BMX_Madrid_Rio 40 8 32 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 7 3 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 7 3 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 4 6 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 4 6 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 4 6 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Daoiz_y_Velarde 10 2 8 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna El_Espinillo 35 35 0 uso_libre
2026 1 31 sabado 12:00 13:00 uso_libre_de vaso_ensenanza El_Espinillo 10 8 2 uso_libre
2026 1 31 sabado 12:00 13:30 sala_multitrabajo_musculacion ninguna El_Quijote 30 15 15 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_musculacion ninguna Entrevias 30 30 0 uso_libre
2026 1 31 sabado 12:00 12:45 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 15 0 15 barca_de_recreo
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Faustina_Valladolid 6 5 1 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Faustina_Valladolid 30 19 11 uso_libre
2026 1 31 sabado 12:00 13:00 uso_de vaso_ensenanza Faustina_Valladolid 10 9 1 uso_libre
2026 1 31 sabado 12:00 13:00 boulder ninguna Felix_Rubio 6 1 5 actividad_dirigida
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Fernando_Martin 50 33 17 uso_libre
2026 1 31 sabado 12:00 12:30 matronatacion ninguna Francisco_Fernandez_Ochoa 8 8 0 actividad_dirigida
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Fuente_del_Berro 13 0 13 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre bordillo Gimnasio_Moscardo 10 10 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre central Gimnasio_Moscardo 20 20 0 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Gimnasio_Moscardo 14 14 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Hortaleza 15 15 0 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Hortaleza 30 30 0 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Hortaleza 5 2 3 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Jose_Maria_Cagigal 8 3 5 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Jose_Maria_Cagigal 25 25 0 uso_libre
2026 1 31 sabado 12:00 13:00 uso_de vaso_ensenanza Jose_Maria_Cagigal 8 0 8 uso_libre
2026 1 31 sabado 12:00 13:00 circuito_fitness ninguna La_Almudena 10 8 2 actividad_dirigida
2026 1 31 sabado 12:00 13:00 nado_libre ninguna La_Almudena 20 20 0 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna La_Elipa 25 25 0 uso_libre
2026 1 31 sabado 12:00 13:00 calistenia ninguna La_Maso 20 0 20 actividad_dirigida
2026 1 31 sabado 12:00 13:00 nado_libre ninguna La_Maso 20 20 0 uso_libre
2026 1 31 sabado 12:00 12:30 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 31 sabado 12:00 12:45 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 1 10 barca_de_recreo
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Luis_Aragones 64 6 58 uso_libre
2026 1 31 sabado 12:00 13:00 uso_de vaso_ensenanza Luis_Aragones 12 4 8 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Margot_Moles 50 11 39 uso_libre
2026 1 31 sabado 12:00 13:00 uso_de vaso_ensenanza Margot_Moles 10 2 8 uso_libre
2026 1 31 sabado 12:00 12:30 matronatacion ninguna Marques_de_Samaranch 8 8 0 actividad_dirigida
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Marques_de_Samaranch 24 24 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Moratalaz 10 7 3 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Moratalaz 40 19 21 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Orcasitas 60 13 47 uso_libre
2026 1 31 sabado 12:00 13:00 uso_pista_atletismo ninguna Orcasitas 75 6 69 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_musculacion ninguna Orcasur 25 19 6 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre bordillo Palomeras 16 7 9 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre calles_central Palomeras 40 10 30 uso_libre
2026 1 31 sabado 12:00 13:00 uso_pista_atletismo ninguna Palomeras 50 6 44 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Palomeras 30 30 0 uso_libre
2026 1 31 sabado 12:00 13:00 uso vaso_ensenanza Palomeras 10 4 6 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Plata_y_Castanar 15 6 9 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Plata_y_Castanar 15 3 12 uso_libre
2026 1 31 sabado 12:00 13:00 uso_de vaso_ensenanza Plata_y_Castanar 8 2 6 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Playa_Victoria 10 9 1 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Playa_Victoria 40 16 24 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Playa_Victoria 30 30 0 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Pradillo 40 40 0 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Pradillo 2 2 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna Pueblo_Nuevo 40 0 40 uso_libre
2026 1 31 sabado 12:00 13:00 uso vaso_ensenanza Pueblo_Nuevo 20 0 20 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna San_Blas 12 6 6 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna San_Blas 12 5 7 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre ninguna San_Blas 12 5 7 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna San_Cristobal 88 36 52 uso_libre
2026 1 31 sabado 12:00 12:45 uso_sauna ninguna San_Cristobal 6 6 0 uso_libre
2026 1 31 sabado 12:00 14:00 autoproteccion_para_las_mujeres ninguna San_Juan_Bautista 15 11 4 actividad_dirigida
2026 1 31 sabado 12:00 13:00 nado_libre ninguna San_Juan_Bautista 80 22 58 uso_libre
2026 1 31 sabado 12:00 13:00 fuerza_gap_mesd ninguna Torrespana 12 12 0 actividad_dirigida
2026 1 31 sabado 12:00 13:00 pilates_mesd ninguna Torrespana 12 12 0 actividad_dirigida
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre calles_central Triangulo_de_Oro 40 13 27 uso_libre
2026 1 31 sabado 12:00 13:00 nado_libre calles_bordillo Triangulo_de_Oro 20 13 7 uso_libre
2026 1 31 sabado 12:00 13:30 uso_sala_multitrabajo ninguna Triangulo_de_Oro 80 80 0 uso_libre
